gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20030629BALPHI0,BAL,79,PHI,1,-1,20,7,102,122,138,2,0,7,13,20,11,0,546,202,16,0,20,7,7,0,70,69,340,499,78,30,3,19,35,9,2,67,1,4,3,0,373,8,124,36,4,23,36,3,3,90,0,5,1,12,91,92,12,3,0
20030823MILPIT0,PIT,127,MIL,0,-1,20,9,103,115,153,15,7,59,58,20,9,0,523,233,11,2,20,7,8,0,68,65,312,466,73,28,3,19,34,6,0,55,0,1,1,0,330,5,106,38,8,30,63,4,13,110,0,10,4,11,95,87,6,5,1
20030527KCASEA0,SEA,50,KCA,0,8,20,13,114,92,139,3,2,17,19,20,4,0,525,175,10,3,20,7,9,0,76,77,368,553,95,19,2,22,45,6,2,87,0,6,0,0,355,8,133,45,4,26,66,2,4,89,0,2,5,16,119,119,12,3,2
20030520MILSDN0,MIL,46,SDN,1,1,20,7,90,109,141,1,1,6,5,20,8,0,561,210,13,3,20,10,5,0,58,57,418,570,87,27,2,19,27,3,1,100,0,2,0,0,307,6,85,24,2,26,90,6,5,166,0,7,4,11,87,81,14,3,1
20030827KCATEX0,TEX,133,KCA,0,-9,20,13,106,98,125,4,0,9,38,20,5,0,543,205,11,1,20,6,8,0,74,81,288,463,76,33,3,19,57,4,1,71,0,3,1,0,365,10,100,27,9,29,53,4,8,128,0,2,5,17,109,92,11,4,2
20030902CHNSLN1,SLN,138,CHN,0,-2,20,11,95,100,145,13,8,55,48,20,1,0,524,201,7,3,20,7,5,0,69,72,343,503,71,34,1,21,39,6,3,61,0,1,2,0,345,6,104,38,3,25,53,3,8,95,0,2,6,22,95,95,8,2,4
20030919PHICIN0,PHI,154,CIN,1,4,20,14,130,90,138,6,3,45,36,20,8,1,534,206,14,0,20,10,6,0,67,62,360,516,57,31,2,19,43,3,4,100,0,2,0,0,350,7,123,36,7,22,66,5,10,120,0,9,5,16,121,114,13,2,1
20030616SEAANA0,ANA,67,SEA,0,-3,20,12,116,85,127,6,3,23,27,20,7,0,542,178,16,1,20,7,6,0,71,67,330,498,87,26,1,19,36,7,1,87,2,5,1,0,382,6,124,27,7,22,60,3,13,106,0,3,8,16,102,96,17,5,0
20030511ATLSFN0,SFN,36,ATL,0,-4,20,12,82,79,162,2,1,12,8,20,5,0,540,199,6,1,20,11,5,0,48,45,405,556,69,22,2,8,53,3,1,151,0,7,1,0,303,10,96,29,3,13,46,4,2,116,0,6,3,9,71,68,4,5,0
20030702PITCIN0,CIN,82,PIT,0,1,20,9,83,91,136,4,1,15,27,20,7,0,537,208,12,4,20,5,8,0,81,75,330,515,95,34,3,21,31,7,4,59,0,1,1,0,266,2,93,32,1,20,63,7,12,159,0,15,3,12,80,73,9,2,0
20030605ATLTEX0,TEX,58,ATL,0,-4,20,9,96,118,135,2,0,7,11,20,6,0,522,194,11,2,2,0,1,0,12,12,12,32,10,5,0,1,4,0,0,4,0,1,0,0,308,7,93,31,3,24,41,2,6,133,0,4,4,13,83,81,6,3,0
20030726COLMIL0,COL,107,MIL,1,5,20,9,100,117,132,4,3,25,20,20,7,0,520,191,15,0,20,8,3,0,56,52,339,481,58,18,2,24,40,5,2,53,0,0,0,0,320,7,97,44,3,23,57,5,6,135,0,7,3,10,93,98,15,5,1
20030814ATLSDN0,SDN,122,ATL,0,-3,20,9,76,100,161,6,1,30,50,20,4,0,535,184,7,1,20,6,8,0,61,62,384,543,72,22,3,20,53,3,2,92,0,2,1,0,323,10,133,30,1,5,65,3,6,129,0,7,3,16,67,67,5,2,1
20030604HOUBAL0,HOU,59,BAL,1,2,20,11,96,80,144,1,1,11,6,20,4,0,550,230,8,1,20,8,7,0,42,46,368,503,78,18,4,7,38,5,4,113,0,5,2,0,339,7,115,42,1,15,57,7,7,132,0,6,5,16,83,77,8,5,0
20030719CINHOU0,HOU,97,CIN,0,1,20,11,102,85,150,9,8,55,22,20,1,0,534,195,8,1,12,3,4,0,36,37,201,290,47,11,3,7,24,3,1,49,0,1,1,0,314,8,99,28,5,22,63,4,11,94,0,4,1,9,91,89,8,5,1
20030618SEAANA0,ANA,69,SEA,0,-2,20,10,110,96,120,8,3,30,41,20,7,0,536,176,16,2,20,5,10,0,66,70,342,502,89,21,1,20,36,4,1,58,0,4,1,0,371,8,127,24,6,27,56,1,12,98,0,5,6,16,111,87,15,7,0
20030727ARILAN0,LAN,104,ARI,0,1,20,8,76,82,126,11,5,36,24,20,6,0,551,235,15,0,20,10,7,0,46,44,418,561,63,19,1,15,59,1,2,116,0,4,0,0,337,9,101,29,2,14,38,6,11,100,0,6,0,5,81,58,14,6,1
20030729PHILAN0,PHI,105,LAN,1,2,20,10,105,96,158,4,2,9,11,20,9,1,546,217,20,0,20,9,8,0,60,56,389,543,73,30,3,17,38,8,1,75,1,0,1,0,302,5,113,44,2,19,64,10,6,145,0,2,5,14,87,90,8,5,1
20030406MILSFN0,SFN,6,MIL,0,5,5,5,31,16,38,2,2,13,10,5,1,0,135,52,3,0,20,7,3,0,50,42,353,492,83,21,1,13,25,1,4,44,0,2,1,0,345,7,98,29,4,17,55,5,7,115,0,9,7,15,90,76,7,4,0
20030509ANATOR0,TOR,36,ANA,0,-5,20,10,120,117,148,3,3,18,4,20,11,0,519,185,14,3,12,4,5,0,41,38,206,303,49,16,4,10,27,3,0,31,2,2,0,0,366,7,119,57,3,21,68,6,3,108,0,0,6,22,111,104,7,2,0
20030807BOSANA0,ANA,113,BOS,0,-6,20,4,66,107,136,8,3,35,38,20,6,0,519,180,13,0,20,11,7,0,63,54,359,528,84,25,1,16,43,7,0,57,0,2,2,0,346,3,116,40,1,15,34,4,4,93,0,0,6,10,64,67,13,5,0
20030819NYAKCA0,NYA,124,KCA,1,3,20,13,115,86,140,4,2,26,29,20,5,0,546,208,12,1,20,11,6,0,65,60,397,559,87,26,4,18,27,1,3,113,0,4,1,0,362,5,124,38,2,30,83,9,7,128,1,5,5,21,111,104,9,14,1
20030622CHNCHA0,CHN,74,CHA,1,1,20,10,73,83,137,2,0,9,19,20,6,0,554,209,8,1,20,7,9,0,50,44,382,538,76,22,1,6,58,6,4,107,0,2,2,0,357,4,112,32,5,14,38,2,5,128,0,6,3,10,65,62,5,2,1
20030511MINBOS0,BOS,37,MIN,0,-1,20,12,108,111,153,5,2,26,31,20,12,0,542,199,15,2,20,11,5,0,50,50,371,520,85,18,4,12,35,8,0,70,0,5,0,0,376,10,124,55,6,15,69,6,11,101,0,6,11,17,106,100,15,2,0
20030414PHIFLO0,FLO,14,PHI,0,-3,13,6,72,73,84,3,1,15,19,13,12,0,342,139,10,4,20,7,5,0,49,45,418,566,66,25,4,5,53,7,2,137,0,11,0,0,343,7,130,27,6,29,56,7,8,112,0,11,2,8,105,101,26,10,3
20030927TBABOS0,BOS,161,TBA,0,-1,20,13,106,81,144,17,12,106,82,20,12,2,534,204,22,2,20,9,5,0,62,63,397,563,84,33,5,17,27,5,3,72,0,4,0,0,358,8,118,35,2,30,66,5,9,101,0,1,8,14,103,112,10,3,3
20030404TEXSEA0,SEA,4,TEX,0,2,3,1,10,19,21,0,0,0,0,3,3,0,81,28,3,0,12,4,5,0,35,30,207,294,54,12,0,6,12,3,1,34,0,0,1,0,346,5,118,39,3,17,84,6,6,138,0,10,9,19,78,88,10,4,0
20030518ARIPIT0,ARI,44,PIT,1,2,20,11,99,76,145,5,2,21,22,20,5,0,555,207,8,3,4,1,1,0,5,5,81,103,10,3,0,3,9,2,0,22,0,1,1,0,318,5,87,48,4,19,57,10,6,133,0,4,1,14,76,67,8,4,2
20030703OAKSEA0,OAK,84,SEA,1,3,20,12,102,86,146,10,4,36,42,20,3,0,543,234,12,1,20,9,5,0,47,48,394,546,74,13,2,14,53,4,1,79,0,0,0,0,354,4,111,28,4,23,65,6,11,91,1,3,4,8,90,81,3,1,0
20030727BOSNYA0,BOS,104,NYA,1,2,20,13,113,84,140,12,5,61,61,20,8,0,550,210,10,1,20,10,4,0,68,64,366,533,94,24,7,12,41,6,0,68,0,0,0,0,386,4,109,44,5,44,67,9,6,119,0,0,5,11,112,119,13,2,0
20030516CLEOAK0,CLE,40,OAK,1,1,20,5,75,123,143,3,0,8,15,20,10,0,512,221,13,2,20,9,4,0,48,45,410,556,78,32,2,9,44,4,1,85,2,3,0,0,358,7,103,50,0,20,58,2,7,112,0,2,1,16,83,66,6,4,0
20030418MILHOU0,MIL,17,HOU,1,-6,16,6,66,93,131,1,1,4,2,16,6,0,417,134,9,1,20,6,12,0,72,69,361,531,84,30,1,18,48,4,1,81,0,4,0,0,285,6,97,33,3,21,61,1,7,122,0,12,6,9,70,73,4,9,1
20030414ARICOL0,COL,13,ARI,0,2,12,7,72,69,92,3,3,14,7,12,8,0,328,146,9,0,7,3,1,0,12,14,92,128,13,8,0,4,8,3,0,20,0,3,0,0,320,9,91,40,7,21,61,6,9,124,0,6,10,15,98,106,5,2,0
20030706PITHOU0,HOU,87,PIT,0,-5,20,7,88,93,148,10,7,65,35,20,5,0,541,203,12,1,20,6,9,0,49,56,358,497,76,23,5,7,42,5,2,93,0,5,1,0,364,4,93,37,3,21,57,9,12,130,0,7,4,8,85,83,8,4,0
20030508FLOSFN0,SFN,33,FLO,0,1,20,12,84,83,165,2,2,7,4,20,5,0,543,197,7,1,10,4,4,0,21,24,166,238,38,11,1,6,25,1,0,38,0,0,1,0,291,8,103,33,6,13,68,14,8,116,0,8,3,12,82,65,7,6,1
20030522NYATOR0,TOR,48,NYA,0,5,20,13,131,91,145,7,1,28,52,20,9,0,528,197,12,1,20,9,5,0,67,60,408,579,99,25,2,16,28,5,4,92,1,2,0,0,351,4,140,52,4,22,63,7,9,122,0,0,10,13,124,113,4,4,1
20030603PHISEA0,PHI,57,SEA,1,-4,20,10,90,80,149,0,0,0,0,20,5,0,526,216,10,2,20,13,4,0,44,43,385,524,66,24,4,6,40,2,4,109,0,0,1,0,335,8,94,32,1,21,74,6,6,138,0,7,4,17,87,83,9,4,0
20030613TBAPIT0,TBA,65,PIT,1,6,20,4,73,107,158,0,0,0,0,20,11,0,514,188,17,0,19,5,8,0,60,57,337,499,72,23,3,12,59,5,1,70,2,6,0,0,384,7,135,34,2,11,48,4,10,120,0,3,5,14,88,59,16,5,3
20030705NYABOS0,NYA,85,BOS,1,-8,20,16,117,88,167,7,4,42,41,20,11,0,549,211,14,0,20,9,6,0,53,51,385,538,76,23,1,14,39,4,1,134,0,6,0,0,351,6,140,27,0,33,99,3,9,122,0,3,6,16,116,120,11,3,1
20030519SLNCHN0,SLN,42,CHN,1,2,20,11,106,79,137,5,3,22,15,20,3,0,563,216,4,0,20,10,6,0,55,49,403,553,93,21,1,16,36,1,0,102,0,1,0,0,363,6,99,44,3,26,40,6,13,101,0,11,10,13,101,101,5,4,2
20030526ATLCIN0,CIN,51,ATL,0,1,20,11,102,113,122,3,2,22,20,20,4,0,536,217,18,1,4,0,2,0,12,12,55,86,14,6,0,1,9,1,0,7,1,2,0,0,261,1,93,29,3,20,41,2,6,93,0,3,3,6,76,74,8,2,3
20030805SLNFLO0,FLO,112,SLN,0,4,20,13,89,75,153,3,1,13,19,20,3,0,540,196,11,0,20,8,7,0,58,55,380,525,80,26,7,11,32,3,3,88,3,3,0,0,332,6,127,28,3,19,60,4,8,125,1,12,7,12,85,88,23,8,1
20030817TEXCHA0,CHA,124,TEX,0,-2,20,10,122,120,145,2,0,13,23,20,8,0,525,197,12,1,1,0,0,0,2,2,7,13,2,0,0,0,6,0,0,1,0,0,0,0,381,3,131,37,2,33,55,3,8,116,0,4,5,16,111,115,7,1,1
20030513DETOAK0,DET,36,OAK,1,-2,20,7,77,89,139,3,1,9,9,20,10,1,525,237,16,0,20,3,14,0,60,67,382,523,81,32,4,7,28,5,0,62,0,3,0,0,370,11,122,15,5,21,62,1,8,124,0,5,6,15,74,71,11,12,1
20030418BOSTOR0,BOS,16,TOR,1,4,15,10,98,82,109,3,1,17,25,15,4,0,417,145,9,0,17,10,3,0,35,33,327,434,53,15,0,11,29,5,0,84,0,2,0,0,385,13,112,58,2,22,60,6,7,112,0,1,10,25,104,117,6,4,1
20030611CHASFN0,SFN,64,CHA,0,7,20,12,94,82,153,1,0,3,5,20,2,0,539,206,9,1,9,3,5,0,22,25,150,225,30,7,2,6,31,1,1,41,0,4,0,0,364,9,138,40,9,20,66,9,3,104,0,6,3,20,87,87,11,4,1
20030628CHACHN0,CHA,80,CHN,1,1,20,12,89,73,129,4,3,24,14,20,4,0,541,202,11,3,20,9,8,0,58,63,416,572,89,26,1,16,40,4,2,98,1,3,3,0,354,8,105,31,1,20,64,3,6,120,0,6,2,16,73,78,6,5,1
20030803OAKNYA0,NYA,109,OAK,0,-1,20,13,101,80,145,8,3,29,34,20,6,2,535,211,13,3,20,11,6,0,69,65,378,542,96,23,4,18,27,1,2,113,0,4,1,0,356,5,121,32,0,25,77,5,9,142,1,2,3,14,101,98,9,9,3
20030409HOUCIN0,HOU,7,CIN,1,1,6,4,32,29,41,1,0,1,2,6,2,0,174,79,4,0,20,13,2,0,41,41,387,537,79,29,3,7,44,3,6,115,0,2,1,0,359,8,112,23,3,19,61,1,8,125,0,7,2,24,84,73,8,4,1
20030829SEABAL0,BAL,134,SEA,0,-1,20,6,72,101,133,3,2,16,9,20,8,0,540,213,13,2,4,1,3,0,10,12,65,97,16,4,0,2,9,3,0,12,0,0,0,0,422,8,113,41,4,19,41,6,9,92,0,3,6,15,78,77,7,4,1
20030802PHISDN2,PHI,110,SDN,1,6,20,11,102,85,152,5,3,22,16,20,8,1,549,217,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,3,120,50,3,22,67,9,6,125,0,2,9,14,99,104,13,8,4
20030914MONNYN0,NYN,148,MON,0,-4,20,8,62,79,124,14,5,46,70,20,6,0,531,204,12,2,20,5,9,0,53,58,337,488,79,24,7,15,40,1,3,49,0,1,1,0,306,7,68,19,3,8,33,4,9,97,0,15,7,8,48,51,6,2,1
20030519CHATOR0,TOR,45,CHA,0,10,20,13,140,113,141,0,0,0,0,20,6,0,534,191,11,2,20,11,3,0,49,51,410,542,67,32,4,10,27,1,1,91,1,6,0,0,371,6,126,57,4,25,61,7,9,109,0,0,6,17,121,121,7,5,0
20030807LANCIN0,CIN,114,LAN,0,-1,20,8,93,94,150,5,2,10,11,20,7,0,546,203,19,1,20,6,8,0,73,72,350,515,90,29,3,20,30,5,2,70,0,1,1,0,289,7,105,20,2,10,50,4,11,115,0,7,9,8,61,67,5,7,2
20030831CLETOR0,CLE,137,TOR,1,1,20,12,98,89,112,2,0,6,16,20,12,0,573,222,17,1,15,4,6,0,41,41,230,338,64,16,0,10,22,1,1,60,0,2,0,0,342,3,106,37,3,20,35,4,7,138,0,8,3,11,75,85,12,9,3
20030910BALBOS0,BOS,145,BAL,0,5,20,13,145,101,167,14,6,73,80,20,10,0,540,217,16,2,20,9,3,0,36,33,379,516,72,29,3,7,28,6,0,150,0,4,0,0,343,5,125,31,2,32,75,7,4,96,0,3,6,12,122,123,7,0,2
20030608HOUTBA0,HOU,63,TBA,1,1,20,12,111,87,138,2,2,16,12,20,5,0,553,214,12,1,20,3,7,0,49,54,307,459,74,30,2,13,43,1,1,69,0,1,0,0,328,5,110,40,1,16,65,4,7,121,0,9,6,18,83,78,8,5,0
20030409PHIATL0,ATL,9,PHI,0,-14,8,3,34,49,71,1,0,3,4,8,6,0,218,95,12,0,20,9,6,0,44,39,357,505,92,17,2,13,20,3,5,74,0,1,1,0,340,5,129,27,1,26,45,4,3,93,0,6,4,15,83,75,8,4,0
20030615NYASLN0,SLN,67,NYA,0,-3,20,11,121,127,150,2,0,6,18,20,9,0,540,200,15,0,20,12,2,0,41,37,397,536,79,25,3,8,24,7,0,91,0,1,1,0,372,6,142,44,4,15,38,8,7,103,0,6,8,11,95,93,13,5,3
20030521PITCHN0,PIT,45,CHN,1,3,20,8,84,108,149,6,2,17,25,20,5,0,528,214,10,2,20,4,10,0,68,71,322,490,89,29,3,17,25,2,9,67,0,2,0,0,350,3,119,28,3,12,63,6,12,102,0,14,4,15,81,64,11,2,1
20030917SLNMIL0,SLN,153,MIL,1,-1,20,9,98,95,155,12,10,97,50,20,4,0,544,194,11,1,20,5,11,0,67,65,367,522,62,29,1,24,36,8,2,60,0,2,0,0,322,6,103,31,3,23,69,8,8,114,0,9,2,19,92,75,11,4,0
20030423SEACLE0,CLE,21,SEA,0,-4,20,7,78,93,144,1,0,5,8,20,11,0,548,243,20,2,11,4,2,0,31,32,202,291,36,14,3,8,23,9,3,39,0,1,0,0,381,4,111,32,3,22,54,1,8,127,0,3,3,19,74,70,6,4,3
20030729CINCOL0,CIN,106,COL,1,-2,20,7,100,115,149,3,2,25,23,20,9,0,543,199,19,1,20,3,11,0,72,68,331,512,79,24,4,16,62,3,5,69,0,4,0,0,350,7,127,32,2,20,42,6,12,115,1,13,5,10,90,89,8,6,1
20030921TEXANA0,TEX,156,ANA,1,-5,20,9,94,105,129,15,9,88,89,20,5,0,535,213,6,0,20,10,6,0,66,68,389,535,91,26,5,12,27,2,1,80,0,5,0,0,359,9,109,34,1,34,56,6,4,136,0,3,4,12,99,101,2,1,1
20030923CHANYA0,CHA,157,NYA,1,-7,20,10,87,85,127,4,3,35,14,20,6,0,534,206,12,1,20,12,4,0,65,60,412,571,106,26,1,11,29,2,0,74,0,0,1,0,394,1,111,38,0,27,43,6,7,83,0,9,7,17,83,90,9,2,1
20030829NYNPHI0,PHI,134,NYN,0,7,20,7,86,121,156,12,5,66,56,20,2,0,507,191,11,4,20,7,8,0,56,57,393,546,81,32,2,10,32,4,5,92,0,2,0,0,351,3,103,33,3,26,53,3,12,119,0,4,1,17,80,76,6,0,1
20030501DETBAL1,BAL,26,DET,0,3,20,11,109,99,134,1,1,11,3,20,4,0,535,218,12,2,20,8,9,0,71,69,376,533,71,29,6,21,36,5,1,95,1,0,3,0,382,7,107,32,1,18,64,5,7,80,0,5,7,16,85,91,17,2,0
20030830OAKTBA0,TBA,134,OAK,0,-2,20,9,86,94,135,4,1,16,19,20,8,0,551,204,13,2,20,4,3,0,67,77,339,502,69,33,3,17,51,3,1,64,0,4,1,0,367,6,117,35,4,28,41,5,3,120,0,6,8,13,90,95,21,8,1
20030509CINMIL0,CIN,36,MIL,1,1,20,12,106,116,135,0,0,0,0,20,6,0,535,214,23,1,20,5,11,0,69,55,351,503,82,27,2,18,31,2,4,58,0,0,2,0,303,6,99,32,4,28,70,4,12,158,0,10,5,12,99,86,13,7,2
20030607MILBOS0,BOS,60,MIL,0,1,20,8,123,123,131,1,0,3,9,20,4,0,520,189,16,1,20,7,7,0,62,58,322,472,68,35,2,12,37,5,0,104,0,6,0,0,297,5,100,38,10,20,44,7,3,77,0,1,8,11,109,103,8,3,1
20030504CHNCOL0,CHN,31,COL,1,1,20,12,110,78,140,5,2,30,31,20,11,0,534,224,16,3,20,8,7,0,46,44,392,552,69,22,2,16,48,9,2,159,0,2,0,0,288,11,93,42,4,22,71,6,11,158,0,4,4,18,101,104,7,4,6
20030421CHACLE0,CLE,19,CHA,0,7,18,6,64,83,127,6,2,23,35,18,11,0,497,223,18,2,6,0,3,0,18,14,100,136,20,7,1,3,7,1,0,15,0,1,0,0,383,3,107,39,3,21,55,2,9,131,0,3,5,18,78,71,6,4,4
20030525MILLAN0,LAN,50,MIL,0,4,20,15,78,55,135,2,2,12,4,20,8,0,534,208,14,1,20,7,5,0,40,42,341,470,75,12,2,11,29,6,1,97,0,4,2,0,347,2,111,37,4,18,31,8,7,108,0,4,6,14,72,76,3,0,1
20030420OAKTEX0,OAK,19,TEX,1,-1,18,10,101,74,130,5,4,40,13,18,4,0,476,207,8,2,19,5,6,0,48,48,328,455,49,23,3,16,32,6,3,87,1,7,0,0,361,9,106,43,0,27,74,9,6,121,0,6,5,7,107,110,4,1,1
20030618DETCLE0,CLE,69,DET,0,3,20,10,91,93,127,8,6,47,30,20,11,0,528,222,16,1,15,6,5,0,55,46,257,371,60,19,2,12,25,4,2,46,3,6,3,0,330,7,94,29,3,18,56,1,6,115,1,4,6,14,74,73,13,5,1
20030520SEAKCA0,SEA,44,KCA,1,3,20,13,118,82,149,0,0,0,0,20,7,0,519,174,12,2,20,7,7,0,56,50,358,507,88,21,0,14,25,4,2,54,0,0,2,0,341,11,140,37,7,26,73,2,6,116,0,4,4,19,121,122,11,4,1
20030710NYNPHI0,PHI,89,NYN,0,5,20,13,95,66,161,6,2,31,30,20,4,0,570,230,6,2,20,7,10,0,54,52,369,521,74,27,3,17,36,10,0,76,1,1,0,0,304,5,95,36,1,16,73,8,7,127,0,7,6,11,73,73,9,1,1
20030417CLEBAL0,CLE,15,BAL,1,-2,14,5,47,56,94,5,3,23,15,14,4,0,386,176,12,2,20,7,7,0,59,58,394,552,80,31,4,13,49,2,1,90,3,3,0,0,370,5,92,41,2,16,49,1,9,134,0,3,4,13,70,66,7,5,4
20030823SFNFLO0,SFN,128,FLO,1,1,20,9,75,82,137,4,4,16,10,20,7,0,524,195,14,2,4,2,1,0,7,7,68,93,9,4,0,3,7,0,1,15,0,1,0,0,305,3,95,24,1,9,50,6,3,80,0,4,3,12,52,58,6,4,2
20030806ARIMON0,MON,114,ARI,0,-1,20,9,89,113,130,4,2,12,14,20,8,0,544,223,13,3,15,5,5,0,38,39,243,355,54,16,3,5,34,5,4,35,0,6,0,0,346,7,116,34,4,17,50,6,5,99,0,8,1,19,84,77,14,4,1
20030513TORTBA0,TOR,39,TBA,1,-2,20,12,127,111,137,3,1,11,11,20,9,0,525,193,13,3,20,6,12,0,98,87,374,578,102,26,3,24,49,9,2,72,1,7,0,0,351,6,104,56,3,21,63,7,8,135,0,0,6,19,108,103,8,2,0
20030606HOUTBA0,HOU,61,TBA,1,3,20,12,105,79,139,0,0,0,0,20,4,0,553,220,9,1,11,4,4,0,37,36,163,241,41,20,1,5,11,1,5,40,2,1,0,0,313,5,119,37,2,17,58,4,12,125,0,5,2,19,98,84,12,2,1
20030531BALTEX0,TEX,54,BAL,0,-6,20,10,116,128,133,5,2,27,38,20,7,0,534,196,10,2,18,5,6,0,57,62,273,430,62,19,5,12,58,3,2,73,0,7,0,0,369,5,123,37,1,27,60,2,10,120,0,4,6,20,111,110,7,3,0
20030612NYAHOU0,NYA,65,HOU,1,1,20,8,94,104,144,2,1,5,11,20,6,0,548,181,19,0,20,14,4,0,52,54,432,590,92,35,2,16,12,6,1,84,0,2,0,0,372,11,94,42,3,27,56,6,4,149,0,0,6,22,90,86,16,2,1
20030701PHICHN0,CHN,82,PHI,0,-1,20,8,77,88,140,1,0,3,4,20,7,0,530,202,8,2,20,8,6,0,50,41,399,558,80,28,4,11,31,8,1,157,0,8,1,0,335,5,105,34,2,21,51,1,2,131,0,7,4,21,75,74,9,2,1
20030810TORTEX0,TOR,117,TEX,1,-1,20,8,93,90,171,8,4,56,57,20,8,0,539,202,11,1,3,0,3,0,12,12,58,83,15,3,0,8,4,0,0,6,0,0,1,0,344,7,129,34,2,18,75,2,14,149,0,0,3,23,81,81,5,2,0
20030413SFNLAN0,SFN,12,LAN,1,1,11,10,67,43,82,2,2,5,3,11,3,0,297,123,5,0,20,11,6,0,56,51,400,556,78,18,2,11,52,2,1,141,0,8,0,0,331,7,91,36,7,27,88,15,5,127,0,7,6,15,111,95,14,1,0
20030729MINBAL0,MIN,105,BAL,1,-2,20,8,85,113,142,0,0,0,0,20,5,0,536,161,13,2,19,10,6,0,38,37,334,453,53,15,2,11,45,2,0,121,3,11,0,0,354,4,121,31,3,16,39,5,7,92,0,6,2,14,76,69,15,3,0
20030831SEABAL0,BAL,136,SEA,0,-3,20,5,67,109,135,5,2,19,25,20,15,0,538,208,17,3,20,6,4,0,54,55,358,542,100,24,1,15,42,6,6,71,0,5,1,0,394,9,99,37,5,19,35,3,9,91,0,5,5,13,69,68,9,4,2
20030515CLESEA0,CLE,39,SEA,1,-8,20,6,83,116,138,5,1,17,26,20,10,0,512,225,14,2,10,2,3,0,28,25,171,236,39,13,2,4,15,5,0,22,0,2,1,0,326,7,92,42,1,21,43,3,4,104,0,4,0,13,79,69,4,4,0
20030502SLNMON0,MON,29,SLN,0,-7,20,14,102,70,129,0,0,0,0,20,9,0,555,223,11,2,20,8,7,0,47,42,368,506,79,27,3,13,26,4,3,71,0,1,1,0,314,10,105,40,1,23,65,12,5,128,0,7,7,21,90,93,9,6,0
20030718SDNARI0,SDN,98,ARI,1,-6,20,10,100,92,131,11,4,54,68,20,19,0,534,214,15,3,20,5,10,0,66,64,388,542,79,21,2,17,29,10,6,75,0,4,0,0,382,8,130,21,3,18,49,2,5,105,0,6,5,11,95,84,10,5,2
20030811PITSLN0,SLN,118,PIT,0,2,20,11,98,93,130,10,5,56,55,20,6,2,532,206,4,3,7,2,3,0,17,17,114,166,30,8,1,3,13,1,0,27,0,2,0,0,357,2,104,32,2,14,57,6,8,92,0,8,12,12,89,81,4,3,1
20030928KCACHA0,CHA,162,KCA,0,4,20,10,105,92,117,18,10,123,103,20,6,0,528,214,13,2,20,11,7,0,51,52,395,545,86,27,3,11,28,5,2,125,0,3,0,0,319,3,104,30,3,21,38,0,6,98,0,6,6,6,88,87,14,2,1
20030614CINPHI0,PHI,67,CIN,0,10,20,8,78,86,146,4,2,28,28,20,2,0,522,217,10,2,20,10,5,0,38,44,411,546,63,20,2,14,43,4,0,136,0,5,0,0,340,6,83,35,4,22,71,5,6,148,0,8,5,10,82,79,5,5,0
20030902BALOAK0,OAK,138,BAL,0,2,20,15,114,84,129,6,6,22,10,20,6,0,546,219,10,3,20,5,8,0,59,54,393,547,86,17,1,12,45,4,3,76,0,2,0,0,373,5,105,39,3,27,51,7,11,113,1,4,6,11,111,98,9,0,0
20030711MONFLO0,MON,92,FLO,1,-1,20,9,102,91,138,7,4,28,25,20,9,1,527,218,13,1,20,6,6,0,56,55,379,516,70,20,2,22,31,0,1,141,0,8,0,0,348,9,110,37,5,15,48,10,5,104,0,11,6,23,79,82,13,4,0
20030417CHNCIN0,CHN,16,CIN,1,13,15,9,88,61,106,6,3,46,38,15,17,0,396,147,16,2,20,7,6,0,46,46,398,549,68,22,2,16,44,7,3,158,0,4,0,0,302,10,107,40,1,18,79,8,3,142,0,5,3,19,99,89,8,4,3
20030504SLNMON0,MON,31,SLN,0,-4,20,12,87,80,133,2,0,2,11,20,9,0,549,228,12,2,20,6,9,0,55,54,386,539,79,32,5,17,23,3,1,141,0,3,1,0,325,9,83,31,1,21,64,9,2,98,0,6,7,19,78,74,8,1,0
20030427NYNARI1,NYN,24,ARI,1,-5,20,10,77,77,148,1,1,4,3,20,6,1,526,220,18,0,20,10,7,0,44,45,354,507,84,28,2,7,43,4,7,65,0,3,1,0,330,8,107,33,3,15,62,3,6,109,0,13,4,20,74,70,7,3,1
20030708MONPHI0,MON,90,PHI,1,-7,20,9,102,87,138,7,3,27,30,20,9,1,522,213,14,1,13,6,3,0,25,25,244,335,44,15,2,10,22,4,1,44,0,1,0,0,337,10,93,34,5,20,49,7,6,112,0,9,8,21,85,80,12,3,0
