gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20050528ARILAN0,LAN,48,ARI,0,-1,30,13,133,159,208,7,3,38,39,30,6,0,792,343,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,11,160,47,1,27,79,4,13,135,0,4,8,14,123,119,8,9,1
20050729BALCHA0,CHA,101,BAL,0,5,30,17,146,131,174,4,2,16,20,30,15,0,829,305,18,3,28,15,5,0,70,71,480,700,102,34,3,17,70,11,1,132,0,4,1,0,542,11,183,50,2,43,69,4,12,183,0,7,9,24,162,152,33,13,3
20050524ARISDN0,SDN,45,ARI,0,4,30,19,134,125,222,6,2,19,24,30,6,0,827,287,16,3,30,15,9,0,85,77,544,774,107,46,5,22,50,8,3,137,0,5,0,0,535,8,160,53,5,30,87,10,8,163,0,11,12,23,122,139,14,8,2
20050720CINCHN0,CHN,94,CIN,0,-6,30,14,136,148,196,7,5,56,39,30,6,0,789,317,22,0,30,10,11,0,83,79,559,785,101,32,8,25,68,13,0,195,0,6,2,0,544,7,168,66,5,43,75,10,6,124,0,6,8,20,141,147,8,7,3
20050506BOSSEA0,SEA,29,BOS,0,-5,28,12,114,119,182,0,0,0,0,28,9,0,743,267,15,2,30,9,10,0,109,100,535,793,131,36,1,33,50,9,1,118,0,2,0,0,516,13,174,43,3,11,67,9,5,165,0,5,6,19,102,91,21,10,1
20050721TEXOAK0,TEX,94,OAK,1,-2,30,14,159,177,200,9,5,49,44,30,14,0,813,320,19,3,30,16,9,0,80,78,568,817,132,49,4,17,63,7,1,96,0,2,1,0,560,10,181,50,2,57,86,1,9,224,0,0,1,17,155,159,10,3,0
20050417CINHOU0,HOU,11,CIN,0,-1,10,5,39,33,81,5,4,25,12,10,4,0,265,102,6,0,6,1,2,0,17,17,62,94,18,3,1,8,6,0,1,10,0,1,1,0,368,11,121,38,5,21,56,7,1,141,0,2,7,24,88,104,9,4,0
20050529SFNSDN0,SDN,50,SFN,0,3,30,22,161,129,228,7,5,39,29,30,6,0,828,287,14,3,30,15,9,0,84,78,540,774,110,49,5,21,48,9,3,138,0,5,0,0,480,9,147,62,8,33,111,8,6,153,0,9,9,23,132,152,16,8,3
20050701BOSTOR0,TOR,80,BOS,0,13,30,14,122,119,209,8,6,55,37,30,8,0,782,317,15,1,30,10,13,0,92,97,521,751,93,36,4,25,77,7,2,137,3,4,1,0,556,5,174,47,5,27,78,2,12,159,0,1,9,16,123,118,8,3,2
20050703CHNWAS0,CHN,80,WAS,1,-1,30,15,138,151,186,5,1,18,20,30,5,0,792,316,17,1,30,12,8,0,79,75,589,818,108,31,4,15,75,15,3,178,2,8,1,0,513,9,191,66,6,38,65,4,11,153,0,6,4,24,146,135,12,11,1
20050710BALBOS0,BOS,87,BAL,0,-3,30,18,166,146,232,11,5,45,55,30,7,0,784,278,17,5,30,15,10,0,106,97,568,830,113,45,3,27,71,15,1,116,0,10,3,0,561,10,183,66,8,38,92,10,11,162,0,1,8,29,158,175,11,1,1
20050719SLNMIL0,MIL,94,SLN,0,1,30,17,146,137,203,7,1,19,36,30,15,1,801,298,30,0,30,11,10,0,73,72,559,792,98,41,4,19,76,4,3,167,0,1,2,0,450,11,142,54,1,35,93,16,12,228,0,10,7,30,124,121,13,3,0
20050723SFNFLO0,SFN,96,FLO,1,-12,30,14,135,139,193,1,1,8,5,30,5,0,792,300,16,2,14,5,4,0,40,38,216,328,49,25,0,9,31,0,1,46,1,2,0,0,488,9,192,60,1,22,73,3,6,143,0,12,9,20,127,122,14,13,2
20050421ANACLE0,CLE,16,ANA,0,-1,15,6,57,62,104,1,0,0,2,15,7,0,402,163,13,0,28,9,8,0,87,84,483,711,111,45,2,16,51,8,5,135,0,4,0,0,434,9,129,43,5,32,80,11,9,180,0,3,5,20,105,111,8,8,2
20050418PHINYN0,PHI,13,NYN,1,1,12,6,57,56,91,0,0,0,0,12,8,0,321,124,10,1,25,5,9,0,72,73,446,639,98,38,2,22,34,6,5,100,0,2,0,0,530,10,200,52,3,36,98,10,9,160,0,11,11,17,155,155,17,3,1
20050807SFNHOU0,HOU,112,SFN,0,7,30,21,136,84,215,6,2,20,20,30,10,0,817,311,19,1,30,16,4,0,45,43,612,803,108,24,1,7,55,3,2,194,1,1,2,0,519,10,194,51,8,21,64,11,13,171,0,15,6,30,119,103,30,8,2
20050730CHNARI0,ARI,106,CHN,0,1,30,12,112,143,249,5,3,28,27,30,14,0,802,329,17,3,7,1,1,0,16,15,115,169,21,13,1,5,19,1,1,19,0,2,1,0,417,9,143,37,4,18,72,4,6,149,0,4,7,15,88,84,8,3,0
20050813COLWAS0,COL,117,WAS,1,-8,30,13,130,164,218,4,2,10,14,30,5,0,795,311,16,6,16,4,6,0,46,44,262,385,55,24,3,9,27,9,4,64,0,3,4,0,455,8,155,45,3,25,67,6,13,141,0,13,5,20,106,98,8,7,1
20050514CLETOR0,TOR,37,CLE,0,-1,30,15,140,141,221,1,0,4,6,30,9,1,799,323,17,2,9,5,3,0,18,20,180,243,35,11,0,4,18,5,0,31,0,0,0,0,520,13,172,52,9,20,76,6,15,174,0,3,11,21,140,112,15,6,1
20050705HOUSDN0,HOU,83,SDN,1,4,30,19,150,110,197,1,1,4,1,30,11,0,792,302,14,3,25,10,8,0,67,77,425,620,103,28,4,19,57,2,2,105,1,5,3,0,504,12,166,56,3,34,61,3,22,168,0,12,7,19,145,138,22,9,2
20050628NYNPHI0,PHI,77,NYN,0,-5,30,18,158,143,218,9,3,43,54,30,7,0,809,327,14,1,3,1,0,0,1,1,50,64,5,3,0,1,5,2,0,9,0,0,0,0,485,2,175,46,4,32,98,11,11,159,0,4,6,19,138,127,17,9,0
20050424TORBAL0,TOR,20,BAL,1,-6,19,9,94,96,128,2,0,6,17,19,7,1,498,200,12,1,25,11,8,0,73,73,489,678,128,21,0,16,41,2,2,116,3,3,0,0,546,13,183,49,9,30,75,3,18,174,0,2,8,23,134,125,7,2,3
20050523CLEMIN0,CLE,43,MIN,1,1,30,14,121,124,207,6,3,17,25,30,12,0,788,300,21,2,30,4,8,0,102,101,490,718,103,37,2,32,57,6,3,113,1,7,5,0,550,7,146,52,8,32,89,3,13,186,0,5,6,19,113,114,9,9,3
20050701SLNCOL0,SLN,79,COL,1,6,30,17,154,121,206,5,2,21,27,30,18,0,792,358,19,5,30,18,7,0,72,67,603,812,126,37,2,17,46,2,2,189,0,6,3,0,543,10,180,37,6,34,92,8,17,133,0,11,3,25,148,128,27,8,3
20050723NYNLAN0,NYN,97,LAN,1,2,30,16,140,123,185,1,0,5,6,30,9,0,803,301,24,2,30,16,8,0,70,68,625,821,99,28,5,18,46,9,0,227,0,6,1,0,542,16,152,46,5,28,69,5,10,154,0,8,11,17,132,119,30,7,5
20050703MINTBA0,TBA,82,MIN,0,-1,30,8,125,206,196,5,0,13,35,30,19,0,800,257,24,5,23,5,8,0,64,65,367,547,76,25,6,11,67,8,1,111,0,7,5,0,537,9,176,42,8,25,62,5,14,184,1,2,3,21,135,114,37,8,4
20050703NYNFLO0,NYN,81,FLO,1,-3,30,14,127,140,206,11,7,54,42,30,10,0,797,292,23,1,30,12,9,0,74,72,517,790,102,35,3,10,111,16,2,135,1,7,0,0,497,10,154,57,7,15,77,1,8,192,0,17,10,13,105,96,32,8,3
20050531HOUCIN0,HOU,51,CIN,1,1,30,10,103,154,181,7,4,30,27,30,10,1,774,289,20,1,19,8,5,0,45,53,329,469,80,21,4,12,34,2,2,81,1,0,1,0,452,9,125,46,5,24,63,5,12,156,0,9,4,14,99,99,20,9,2
20050516NYNCIN0,NYN,39,CIN,1,7,30,16,141,134,208,3,0,12,22,30,7,0,791,283,20,0,30,10,13,0,98,99,579,829,136,42,6,19,46,11,8,132,0,6,1,0,542,12,152,46,1,37,82,8,8,190,0,16,4,13,132,131,14,11,2
20050717NYNATL0,ATL,93,NYN,0,-7,30,20,160,110,226,12,9,49,35,30,5,0,798,331,16,0,30,17,5,0,57,61,554,768,132,34,1,13,61,1,2,83,1,2,4,0,486,8,189,52,10,40,94,14,7,192,0,14,7,26,149,139,14,7,2
20050831CHNLAN0,LAN,133,CHN,0,7,30,14,132,150,191,5,1,21,28,30,12,0,795,302,23,2,30,8,13,0,104,86,538,775,138,37,1,26,43,4,1,117,2,3,0,0,478,9,149,54,2,23,79,5,9,199,1,12,3,29,118,119,12,3,3
20050823KCABOS0,KCA,123,BOS,1,-3,30,8,115,203,183,3,0,18,25,30,14,8,795,297,25,1,30,4,16,0,96,100,497,743,142,34,7,20,47,11,0,112,2,4,3,0,500,8,146,50,6,21,60,6,7,178,0,4,7,29,99,118,9,4,6
20050526TBAOAK0,TBA,48,OAK,1,1,30,10,142,174,190,5,4,34,20,30,19,0,769,260,24,0,27,6,15,0,105,112,392,606,96,33,1,26,68,5,1,78,0,4,4,0,539,6,177,53,4,20,75,4,12,167,0,5,11,20,128,131,24,8,2
20050914SFNSDN0,SFN,145,SDN,1,-1,30,16,110,106,200,13,5,56,71,30,5,0,797,270,15,2,3,2,1,0,4,4,63,77,5,0,1,2,6,0,0,14,0,1,0,0,514,8,157,54,4,22,48,5,8,163,0,11,5,29,98,99,12,7,1
20050909MILHOU0,MIL,141,HOU,1,3,30,14,121,126,181,9,3,32,42,30,8,0,802,263,19,1,30,9,10,0,84,86,572,810,102,40,3,22,77,3,5,172,2,3,3,0,506,10,166,52,2,29,73,8,12,203,0,8,6,18,124,120,10,5,2
20050529FLONYN0,FLO,47,NYN,1,3,30,17,132,129,211,8,2,23,41,30,7,4,783,291,15,1,30,13,10,0,75,68,534,738,97,40,5,14,60,7,5,170,0,7,0,0,478,5,152,61,7,19,81,6,11,158,1,13,5,22,122,105,14,6,4
20050811OAKANA0,ANA,114,OAK,0,-1,30,14,130,134,202,11,5,43,32,30,11,0,829,296,20,1,30,13,10,0,93,85,580,809,134,46,7,22,29,7,1,111,0,2,2,0,588,10,196,43,4,19,73,8,10,151,2,10,4,30,115,121,38,9,5
20050824CHNATL0,ATL,127,CHN,0,2,30,17,152,145,206,6,5,29,17,30,5,0,820,344,13,4,20,7,6,0,47,46,338,486,67,22,2,17,44,0,2,88,0,5,0,0,476,9,168,55,9,41,78,10,11,169,0,8,9,26,146,146,15,4,1
20050917TEXSEA0,SEA,148,TEX,0,-1,30,14,135,128,200,14,5,62,71,30,5,0,794,316,10,1,30,9,10,0,106,111,579,826,145,40,3,26,53,6,4,111,1,7,0,0,489,7,152,47,4,22,67,10,11,150,0,4,5,21,114,112,12,7,4
20050916HOUMIL0,HOU,148,MIL,1,1,30,15,119,112,198,12,7,55,48,30,3,0,804,329,12,1,30,17,11,0,68,64,628,861,143,38,7,14,41,7,3,158,1,4,1,0,515,9,160,48,7,26,65,10,9,159,0,8,4,21,106,103,8,3,0
20050831CLEDET0,DET,130,CLE,0,1,30,13,162,187,194,13,5,67,66,30,12,0,805,325,18,0,30,12,14,0,105,99,552,791,151,29,6,28,43,10,1,99,0,8,2,0,567,9,193,64,3,36,73,2,11,171,1,3,12,25,150,149,7,5,0
20050501PHIFLO0,FLO,23,PHI,0,-2,22,14,103,58,148,5,4,21,11,22,8,0,593,264,13,0,30,13,10,0,80,70,548,756,95,38,7,16,58,6,4,178,0,7,1,0,518,9,156,54,4,28,78,7,18,167,1,12,13,19,126,142,10,8,1
20050419MILLAN0,LAN,13,MIL,0,2,12,10,80,45,83,1,1,7,3,12,4,0,324,137,11,0,11,1,5,0,36,39,152,241,47,16,2,8,17,0,2,30,0,1,2,0,445,12,128,49,7,31,117,3,10,193,0,7,10,20,144,119,12,8,1
20050410SDNPIT0,SDN,6,PIT,1,-3,5,3,38,24,42,3,2,14,6,5,3,0,143,56,6,0,17,4,7,0,52,50,258,396,73,24,0,12,31,4,1,43,0,2,0,0,488,9,176,46,7,37,99,7,7,142,0,4,15,15,142,137,7,1,0
20050815OAKBAL0,OAK,118,BAL,1,-4,30,23,168,99,188,3,2,14,5,30,2,0,824,324,10,0,30,12,9,0,78,79,587,810,101,31,2,21,73,9,0,144,0,2,0,0,581,7,178,50,5,31,75,4,6,123,0,1,12,30,143,139,3,3,0
20050418CINCHN0,CHN,13,CIN,0,-1,12,6,60,55,87,0,0,0,0,12,3,0,333,114,10,0,24,8,10,0,70,66,458,651,90,25,6,19,58,13,0,157,0,7,2,0,535,9,161,52,6,32,94,6,11,184,0,15,7,23,139,117,12,6,4
20050907PHIHOU0,PHI,140,HOU,1,-2,30,16,132,111,222,5,0,8,18,30,10,0,802,285,16,4,30,11,13,0,84,84,487,717,90,45,2,24,63,11,8,102,0,1,1,0,509,10,158,46,5,29,93,12,7,199,0,7,10,17,123,125,14,2,1
20050724TBABAL0,BAL,97,TBA,0,-4,30,11,116,151,188,8,5,45,38,30,12,0,771,311,20,7,30,10,10,0,76,68,513,746,117,37,3,14,67,7,1,151,3,6,0,0,519,5,167,57,3,42,83,2,9,191,0,3,11,24,129,115,16,7,0
20050416CHASEA0,CHA,11,SEA,1,1,10,7,44,42,56,1,1,6,4,10,2,0,273,105,7,1,30,16,10,0,92,86,653,884,150,33,3,27,42,6,2,141,0,0,5,0,460,10,137,45,2,34,46,2,9,132,0,9,13,22,109,127,10,8,2
20050619TORMIL0,TOR,69,MIL,1,-3,30,14,121,117,177,2,1,11,10,30,7,0,779,329,15,2,30,13,12,0,88,88,520,747,141,40,3,24,27,8,4,85,2,1,1,0,536,7,160,49,7,21,70,0,17,148,0,6,4,27,118,106,12,6,0
20050910SEABAL0,BAL,141,SEA,0,2,30,12,111,148,193,8,5,28,25,30,15,0,798,309,23,1,30,13,9,0,105,99,538,788,121,49,5,24,49,5,1,109,1,5,1,0,486,10,173,37,3,25,53,4,14,146,0,8,4,17,99,111,14,10,2
20050918ANADET0,DET,148,ANA,0,-2,30,11,137,183,193,9,4,38,37,30,9,0,805,339,20,1,14,1,3,0,38,34,202,304,54,15,1,8,15,5,5,36,0,1,0,0,504,3,156,45,6,39,68,3,12,202,0,6,7,21,109,128,7,2,0
20050811FLOARI0,ARI,116,FLO,0,2,30,13,119,135,242,5,1,18,37,30,19,0,799,302,25,4,30,11,10,0,87,81,578,818,142,32,4,18,62,3,3,150,1,14,3,0,499,12,169,49,4,40,96,12,8,202,0,16,7,21,120,118,18,2,2
20050513SDNFLO0,SDN,36,FLO,1,1,30,16,122,137,232,0,0,0,0,30,13,0,821,297,19,3,30,14,10,0,88,80,541,771,109,44,4,20,52,9,3,142,0,6,0,0,547,11,171,58,4,28,98,9,12,165,0,11,11,21,131,125,19,8,2
20050420HOUMIL0,HOU,14,MIL,1,5,13,6,49,43,100,0,0,0,0,13,4,0,352,132,6,0,30,19,9,0,84,81,598,833,136,45,3,17,48,9,6,171,1,4,1,0,426,7,128,45,5,24,63,5,7,172,0,18,10,17,100,109,20,3,1
20050606SLNBOS0,SLN,57,BOS,1,6,30,18,167,139,211,0,0,0,0,30,20,0,798,347,24,2,30,17,5,0,103,97,544,771,129,42,2,24,44,6,3,137,2,2,3,0,499,11,183,54,6,33,95,9,14,180,0,12,5,29,166,135,16,7,3
20050629TEXANA0,TEX,76,ANA,1,1,30,13,158,154,210,11,2,43,74,30,7,0,784,303,15,3,7,4,2,0,18,14,120,177,30,10,0,4,13,1,0,22,1,1,0,0,539,3,186,57,6,53,77,3,10,212,0,0,4,11,162,161,8,2,1
20050831HOUCIN0,CIN,133,HOU,0,-10,30,19,168,118,216,15,4,56,74,30,11,3,804,297,20,1,30,10,13,0,92,84,477,713,116,36,2,24,55,6,3,117,1,5,0,0,475,10,155,64,3,47,93,11,14,207,0,7,10,15,159,152,8,2,3
20050630DETCHA0,CHA,77,DET,0,5,30,20,157,128,179,7,6,33,14,30,9,0,823,291,15,2,30,15,7,0,81,88,600,825,114,42,3,21,57,6,3,162,1,11,0,0,480,5,155,40,2,44,78,5,20,185,0,5,7,25,147,128,18,8,2
20050916TORNYA0,NYA,146,TOR,0,1,30,20,162,122,222,12,8,65,45,30,4,0,800,297,14,1,30,14,8,0,89,88,608,830,126,35,3,29,38,11,2,193,1,3,0,0,535,15,177,37,5,32,93,6,13,158,1,7,4,21,143,134,7,5,1
20050701CINHOU0,HOU,78,CIN,0,3,30,19,136,108,197,10,6,40,33,30,4,0,795,305,11,3,30,10,11,0,75,72,548,748,106,44,2,15,47,0,2,151,0,6,3,0,511,9,159,46,2,31,75,5,20,168,0,19,7,14,124,122,18,12,2
20050731BOSMIN0,BOS,104,MIN,1,1,30,15,157,155,244,2,2,14,7,30,6,0,792,298,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,11,193,58,4,26,111,4,6,175,0,6,10,14,148,129,14,5,0
20050612SLNNYA0,SLN,62,NYA,1,2,30,19,160,126,206,2,1,8,6,30,18,0,798,355,23,3,30,17,5,0,101,95,552,771,126,41,2,22,43,5,3,133,1,2,3,0,481,13,191,49,6,33,86,9,17,193,0,12,4,23,164,146,21,8,4
20050807PHIMIL0,MIL,112,PHI,0,2,30,17,152,144,215,8,3,29,38,30,16,1,807,298,29,1,30,9,10,0,80,73,525,755,114,42,5,22,51,4,4,78,0,9,0,0,466,9,173,57,2,37,74,12,16,222,0,7,7,26,140,122,17,3,1
20050824PITSLN0,PIT,127,SLN,1,-5,30,13,147,132,215,11,3,38,65,30,10,2,784,318,23,2,30,8,13,0,93,88,517,767,114,39,2,21,73,10,8,130,0,4,1,0,402,15,144,39,5,27,53,6,15,172,0,3,5,14,117,110,15,3,0
20051002FLOATL0,FLO,162,ATL,1,1,30,13,129,173,233,17,7,66,74,30,15,1,792,272,23,4,30,19,10,0,66,62,616,845,131,42,8,9,48,8,3,144,1,2,1,0,436,7,137,40,4,13,62,5,4,115,0,12,4,22,95,82,16,3,1
20050507ARIPIT0,ARI,31,PIT,1,-1,30,18,136,137,222,2,1,10,10,30,9,0,829,340,12,0,30,12,6,0,79,89,547,803,127,26,2,25,91,4,4,112,1,3,1,0,533,8,162,56,3,24,90,14,7,177,0,23,9,21,128,108,16,7,2
20050917BALTBA0,TBA,149,BAL,0,-1,30,15,143,160,183,13,5,59,66,30,22,2,806,290,23,0,30,7,13,0,97,94,516,757,125,27,1,23,60,20,4,145,1,8,0,0,547,9,170,62,8,30,70,5,18,164,0,6,8,24,138,133,21,8,1
20050823KCABOS0,BOS,123,KCA,0,3,30,21,192,161,224,3,3,25,18,30,19,1,802,317,25,2,30,13,7,0,94,95,554,775,150,37,3,25,15,7,0,114,1,3,1,0,535,13,190,75,3,44,115,13,3,164,0,4,6,18,194,176,9,4,1
20050817CINSFN0,CIN,121,SFN,1,-1,30,18,170,149,201,6,2,32,43,30,13,3,801,301,20,1,20,8,7,0,54,56,300,439,51,27,2,13,59,5,1,67,0,9,0,0,433,7,127,53,2,47,92,13,10,211,0,4,10,17,144,147,9,0,2
20050409SFNCOL0,SFN,5,COL,1,2,4,2,18,26,33,1,1,10,8,4,1,0,108,44,4,0,22,10,7,0,63,61,388,559,78,27,4,14,43,17,1,80,1,2,2,0,552,7,196,52,6,32,93,4,7,138,0,13,10,18,145,151,13,4,3
20050810HOUWAS0,WAS,113,HOU,0,-1,30,9,94,114,208,5,2,14,28,30,13,0,823,270,19,1,30,14,7,0,82,81,649,928,159,44,8,17,64,13,12,131,1,3,4,0,472,8,148,44,3,21,79,9,15,172,0,19,4,25,91,93,4,7,2
20050513HOUSFN0,HOU,35,SFN,1,-2,30,9,114,140,204,1,0,3,6,30,12,1,782,291,20,1,2,0,1,0,12,12,33,49,6,6,0,4,1,0,0,12,1,1,0,0,470,6,132,50,6,20,61,8,11,156,0,4,4,22,106,89,25,12,1
20051002SLNCIN0,CIN,163,SLN,0,-2,30,11,136,172,226,15,5,69,93,30,16,1,793,282,23,2,30,10,12,0,85,80,514,750,109,43,3,24,56,7,5,120,1,2,2,0,362,8,114,41,2,29,103,5,12,197,1,8,4,16,113,112,11,4,2
20050912HOUFLO0,HOU,144,FLO,1,-6,30,16,120,112,208,3,1,5,9,30,3,0,804,321,12,1,30,12,9,0,81,89,508,742,117,36,4,21,74,2,3,122,2,5,3,0,515,14,182,48,9,23,69,7,10,174,0,9,4,17,123,110,15,2,0
20050816SLNARI0,SLN,119,ARI,1,6,30,18,152,125,216,4,3,20,7,30,13,0,823,376,14,1,30,15,11,0,93,86,532,787,137,41,3,25,61,8,0,91,1,6,0,0,517,8,163,55,4,27,78,13,6,132,0,9,4,26,131,124,16,7,1
20050621NYATBA0,TBA,71,NYA,0,-9,30,10,142,191,193,7,5,49,45,30,25,0,791,252,29,2,30,7,16,0,115,122,450,692,111,37,3,25,76,5,3,86,0,6,4,0,520,6,174,50,4,28,68,2,12,172,0,0,7,22,124,132,24,7,4
20050526CLEMIN0,MIN,46,CLE,0,1,30,17,139,117,212,9,4,34,25,30,14,0,830,342,21,1,30,11,9,0,81,81,596,809,142,25,3,30,20,5,0,122,0,2,0,0,548,9,199,49,1,23,74,10,16,165,0,5,10,27,126,114,20,11,0
20050704ATLCHN0,CHN,81,ATL,0,-4,30,14,140,155,185,0,0,0,0,30,5,0,798,322,19,0,28,9,10,0,81,77,518,735,96,32,7,22,67,13,0,186,0,7,2,0,533,9,176,65,5,38,65,5,11,140,0,7,5,22,138,129,11,12,2
20050922NYABAL0,NYA,152,BAL,1,1,30,21,164,133,222,13,7,78,79,30,4,0,795,300,16,1,30,12,8,0,89,89,552,782,137,36,1,26,52,6,1,144,0,3,1,0,540,13,208,48,4,35,91,6,15,169,1,4,6,21,160,146,9,5,1
20050509SFNPIT0,SFN,31,PIT,1,1,30,15,153,159,225,3,3,18,11,30,13,0,818,347,22,1,30,12,9,0,84,79,578,809,122,42,5,16,57,1,4,105,0,9,1,0,460,7,161,53,4,22,69,4,7,133,0,20,9,28,113,124,14,5,3
20050515PHICIN0,PHI,39,CIN,1,1,30,12,110,148,218,3,1,21,21,30,1,0,771,286,6,1,25,7,11,0,84,80,407,608,87,33,5,22,42,11,8,96,0,3,0,0,482,9,165,30,3,32,94,3,7,163,0,7,3,23,120,117,30,6,3
20050815CINSFN0,CIN,119,SFN,1,-4,30,19,163,137,198,4,2,21,26,30,10,3,798,295,18,1,30,11,13,0,90,94,582,809,118,36,5,28,49,4,3,151,0,5,0,0,479,5,130,57,3,39,93,13,12,203,0,10,9,20,150,131,24,2,6
20050821PHIPIT0,PHI,125,PIT,1,1,30,17,119,118,208,6,3,26,18,30,12,0,804,276,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,5,157,50,5,22,86,12,12,156,0,4,7,23,122,118,11,4,2
20050510BOSOAK0,OAK,33,BOS,0,-1,30,13,104,151,228,1,0,5,13,30,27,0,795,309,20,3,11,3,3,0,26,30,159,237,33,14,2,5,25,5,1,16,0,0,1,0,564,11,174,45,2,21,91,4,10,155,0,8,2,16,103,105,6,3,0
20050605DETBAL0,DET,54,BAL,1,-4,30,15,118,133,200,7,5,46,40,30,21,1,810,318,26,1,30,10,14,0,95,98,576,829,150,35,10,24,48,7,2,107,1,7,1,0,481,10,165,45,10,27,79,9,5,180,0,8,6,16,114,106,14,8,4
20050527TBASEA0,SEA,47,TBA,0,-1,30,10,115,147,196,0,0,0,0,30,5,0,782,274,17,2,30,11,7,0,94,94,510,746,106,45,2,26,64,4,0,121,0,3,4,0,535,12,153,53,7,24,78,9,4,195,0,3,8,16,118,110,22,7,0
20050930WASPHI0,WAS,160,PHI,1,-1,30,14,124,135,217,16,8,62,62,30,9,0,827,301,18,1,30,14,7,0,91,89,643,924,164,43,6,21,61,13,10,128,2,3,4,0,490,8,156,52,5,15,79,6,15,149,0,20,7,24,97,101,12,6,2
20050607COLCHA0,COL,57,CHA,1,-1,30,13,149,171,220,1,0,3,9,30,14,0,783,294,30,4,5,1,2,0,14,14,65,99,8,8,2,5,7,2,2,11,0,1,2,0,409,11,139,48,4,27,77,12,7,145,0,5,4,18,113,101,9,5,2
20050528ATLPHI0,PHI,50,ATL,0,7,30,15,136,127,231,7,3,16,35,30,6,0,776,282,11,3,30,15,9,0,96,89,583,826,165,36,2,27,29,1,3,119,0,7,1,0,458,8,172,44,1,27,122,10,6,189,0,2,9,19,124,121,16,8,3
20050706TOROAK0,TOR,84,OAK,1,8,30,14,137,125,210,8,3,40,45,30,8,0,791,317,16,0,30,11,12,0,89,92,519,747,96,34,3,26,76,7,1,135,3,4,1,0,555,6,168,55,5,25,89,1,15,166,0,2,7,18,130,111,6,4,3
20050425WASPHI0,PHI,20,WAS,0,1,19,8,79,107,149,3,1,15,16,19,8,0,501,195,13,1,30,10,12,0,101,97,552,803,133,42,5,22,52,9,4,105,0,8,0,0,522,8,186,55,4,27,100,11,11,178,0,10,9,19,139,135,19,5,2
20050830TEXCHA1,CHA,129,TEX,0,-2,30,14,113,127,200,6,2,29,34,30,16,0,835,337,23,1,30,18,8,0,80,79,620,842,141,37,2,21,45,7,1,102,0,3,1,0,553,5,193,48,4,33,83,3,14,189,0,7,7,15,124,112,27,15,1
20050413TBABAL0,BAL,8,TBA,0,4,7,4,36,35,55,1,1,7,6,7,2,0,186,66,7,1,27,6,10,0,78,71,421,643,103,31,3,13,70,8,1,124,3,7,0,0,517,11,190,44,6,31,66,6,13,165,0,8,11,14,144,148,12,6,0
20050718ARIFLO0,FLO,91,ARI,0,-1,30,14,144,162,218,0,0,0,0,30,13,0,811,317,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,10,190,55,8,22,68,10,10,137,0,8,9,28,134,122,22,3,0
20050810BALTBA0,TBA,114,BAL,0,-4,30,16,149,163,212,10,4,46,52,30,14,0,789,269,23,6,30,6,14,0,94,101,509,742,123,22,2,24,61,19,3,137,0,7,0,0,557,2,202,53,15,30,60,4,12,173,0,4,11,24,141,132,29,8,3
20050621SFNARI0,ARI,72,SFN,0,2,30,11,147,185,240,6,3,25,26,30,19,5,796,321,21,2,19,4,8,0,65,61,250,387,50,25,2,22,37,2,7,60,0,4,0,0,522,6,168,58,5,30,80,6,11,165,0,14,9,24,130,123,3,4,1
20050920KCADET2,KCA,150,DET,1,2,30,12,137,156,212,17,7,82,93,30,5,1,800,326,22,0,30,4,16,0,104,108,495,752,144,40,7,22,50,12,0,101,2,4,3,0,461,6,144,47,4,17,52,5,10,163,0,6,5,26,93,96,8,5,3
20050722CLESEA0,CLE,97,SEA,1,-1,30,13,143,138,218,3,2,12,12,30,12,0,783,279,16,1,30,9,7,0,88,90,550,769,108,39,2,35,44,5,2,117,1,5,4,0,536,12,188,60,3,30,75,3,11,198,0,3,10,29,145,124,8,4,0
20050628ARISFN0,ARI,78,SFN,1,-8,30,11,144,182,216,9,5,38,36,30,18,5,789,325,22,3,21,5,9,0,69,61,343,517,101,29,0,14,32,4,1,72,1,1,1,0,496,7,159,47,6,32,81,4,7,200,0,9,10,24,121,117,3,4,0
20050704CLEDET2,CLE,82,DET,1,6,30,20,175,120,208,6,3,26,36,30,7,0,827,297,14,0,22,4,8,0,85,80,374,585,123,26,2,14,52,3,1,80,1,5,4,0,546,14,189,63,9,39,86,3,12,178,0,4,9,32,164,159,10,7,1
